14, -0.934194, 
1, -1.07685, 
20, -1.56313, 
16, -1.56619, 
2, 1.60454, 
4, -0.449456, 
13, 2.23348, 
3, 0.470932, 
9, 2.04786, 
15, -2.02792, 
5, 0, 
10, 0.208621, 
